Status,CPU,RAM,Storage,GPU,Screen,Price,apple,asus,dell,hp,lenovo,microsoft,msi,other,samsung,toshiba
0,2,2,3,1.0,17.3,746.86,0,0,0,0,1,0,0,0,0,0
1,3,3,3,1.0,15.6,1299.0,0,0,0,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,799.0,0,0,0,0,0,0,0,1,0,0
0,3,3,4,1.0,15.6,1219.0,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,17.3,1283.54,0,0,0,0,0,0,1,0,0,0
0,2,2,2,1.0,15.6,869.9100000000001,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,15.6,1138.48,0,0,0,0,0,0,0,0,0,1
0,0,1,1,2.0,11.6,317.79,0,0,0,0,0,0,0,0,0,0
1,3,3,3,0.0,14.0,609.04,0,1,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,693.0,0,1,0,0,0,0,0,0,0,0
1,2,2,3,1.0,15.6,679.95,0,0,0,1,0,0,0,0,0,0
0,4,3,3,1.0,13.6,1969.01,1,0,0,0,0,0,0,0,0,0
1,0,2,3,1.0,15.6,480.95,0,0,0,0,1,0,0,0,0,0
1,3,4,4,2.0,15.6,1659.24,0,0,0,0,0,0,1,0,0,0
0,3,2,2,2.0,15.6,1250.8300000000002,0,0,0,0,0,0,1,0,0,0
0,1,2,3,1.0,15.6,451.46,0,0,0,1,0,0,0,0,0,0
0,1,2,3,2.0,15.6,378.94,0,0,0,1,0,0,0,0,0,0
0,1,1,4,1.0,15.6,511.46,0,0,0,1,0,0,0,0,0,0
0,3,2,3,3.0,13.3,1924.93,0,0,0,1,0,0,0,0,0,0
1,5,4,4,1.0,15.6,3299.0,0,0,0,0,0,0,1,0,0,0
1,2,3,3,1.0,16.1,735.84,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,14.0,789.0,0,1,0,0,0,0,0,0,0,0
1,3,3,4,1.0,15.6,1649.0,0,0,0,0,0,0,1,0,0,0
0,3,2,3,1.0,15.6,565.01,0,0,0,0,1,0,0,0,0,0
0,3,2,3,0.0,15.6,801.4407,0,0,1,0,0,0,0,0,0,0
1,0,2,2,1.0,15.6,399.0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,1.0,15.6,392.69,0,0,0,1,0,0,0,0,0,0
0,1,2,3,1.0,14.0,484.5,0,0,0,0,1,0,0,0,0,0
0,2,3,3,2.0,13.3,1779.99,0,0,0,0,0,0,0,1,0,0
1,3,3,3,1.0,15.6,807.78,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,15.6,1282.93,0,0,0,0,0,0,1,0,0,0
1,2,3,3,1.0,14.0,608.64,0,1,0,0,0,0,0,0,0,0
0,1,2,3,1.0,13.0,1206.0,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,14.0,1599.0,0,0,0,0,0,0,0,0,1,0
0,3,3,4,2.0,16.0,1899.0,0,0,0,0,0,0,0,0,0,0
0,2,2,3,3.0,15.6,549.0,0,0,0,0,1,0,0,0,0,0
0,3,2,3,0.0,15.6,1315.0193000000002,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,12.3,1649.0,0,0,0,0,0,1,0,0,0,0
0,2,2,2,0.0,13.3,1710.93,0,0,1,0,0,0,0,0,0,0
0,3,3,4,1.0,15.6,762.9849000000002,0,0,1,0,0,0,0,0,0,0
1,5,3,4,1.0,14.0,1399.0,0,1,0,0,0,0,0,0,0,0
0,2,2,4,1.0,15.6,480.43,0,0,0,0,0,0,0,0,0,0
0,3,4,3,3.0,17.3,3369.4300000000003,0,0,1,0,0,0,0,0,0,0
0,1,2,3,2.0,14.0,756.95,0,0,0,0,1,0,0,0,0,0
0,2,2,2,1.0,15.6,876.33,0,0,0,0,1,0,0,0,0,0
0,3,3,3,2.0,13.3,1603.93,0,0,0,0,1,0,0,0,0,0
0,1,2,3,3.0,15.6,393.59,0,0,0,1,0,0,0,0,0,0
0,0,2,1,1.0,14.1,383.61,0,0,0,0,0,0,0,1,0,0
0,0,1,3,1.0,15.6,373.43,0,1,0,0,0,0,0,0,0,0
1,3,3,4,2.0,15.6,2499.98,0,0,0,0,0,0,0,1,0,0
1,2,3,3,1.0,14.0,976.18,0,0,0,0,1,0,0,0,0,0
0,5,4,4,1.0,17.3,1889.0,0,1,0,0,0,0,0,0,0,0
0,0,3,3,1.0,17.3,2352.9300000000003,0,1,0,0,0,0,0,0,0,0
0,1,1,2,1.0,15.6,532.86,0,0,0,0,0,0,0,0,0,1
0,1,2,4,2.0,15.6,491.13000000000005,0,0,0,0,1,0,0,0,0,0
0,2,3,3,1.0,15.6,1109.0,0,0,0,0,0,0,0,1,0,0
0,1,2,3,2.0,15.6,327.51,0,0,0,0,0,0,0,1,0,0
1,2,3,3,2.0,14.0,738.0,0,0,0,0,1,0,0,0,0,0
1,3,3,3,2.0,15.6,1036.62,0,0,0,0,1,0,0,0,0,0
1,3,4,4,1.0,17.0,1424.19,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,17.0,1409.01,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,15.6,739.0,0,0,0,0,0,0,0,1,0,0
0,2,3,3,2.0,15.6,999.0,0,1,0,0,0,0,0,0,0,0
1,3,4,4,1.0,15.6,1764.19,0,0,0,0,0,0,1,0,0,0
0,2,3,3,1.0,15.6,859.0,0,0,0,0,0,0,0,1,0,0
0,1,2,3,2.0,15.6,839.14,0,0,0,1,0,0,0,0,0,0
0,1,1,2,2.0,15.6,532.86,0,0,0,0,0,0,0,0,0,1
0,1,1,4,1.0,15.6,474.973,0,0,1,0,0,0,0,0,0,0
0,5,4,4,1.0,16.0,2599.0,0,0,0,0,0,0,1,0,0,0
0,0,1,4,1.0,15.6,318.86,0,0,0,0,0,0,0,0,0,0
0,1,2,3,1.0,14.0,471.63,0,1,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,1099.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,1.0,14.0,1089.0,0,0,0,0,1,0,0,0,0,0
0,1,2,3,1.0,15.6,495.33,0,0,0,1,0,0,0,0,0,0
0,3,3,4,1.0,15.6,651.63,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,14.0,1790.11,0,0,0,0,1,0,0,0,0,0
0,1,2,3,2.0,15.6,460.63,0,1,0,0,0,0,0,0,0,0
0,1,1,3,1.0,15.6,523.23,0,0,0,0,0,0,0,0,0,1
0,3,3,3,1.0,13.3,2031.93,0,0,1,0,0,0,0,0,0,0
0,3,2,3,1.0,14.0,1797.6,0,0,1,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,876.08,0,0,0,1,0,0,0,0,0,0
0,1,2,3,2.0,15.6,547.91,0,0,0,0,1,0,0,0,0,0
1,3,3,3,2.0,15.6,1333.69,0,0,0,0,0,0,0,1,0,0
0,2,2,3,2.0,14.0,1269.02,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,15.6,564.62,0,0,0,0,1,0,0,0,0,0
0,1,2,3,1.0,15.6,432.26,0,0,0,1,0,0,0,0,0,0
1,3,4,4,1.0,17.3,2429.64,0,0,0,0,0,0,1,0,0,0
1,5,4,5,1.0,17.0,3899.0,0,0,0,0,0,0,1,0,0,0
1,3,4,4,0.0,17.3,3249.0,0,0,0,0,0,0,1,0,0,0
1,3,3,3,2.0,15.6,766.09,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,15.6,883.19,0,1,0,0,0,0,0,0,0,0
1,3,3,4,2.0,12.3,1776.79,0,0,0,0,0,1,0,0,0,0
0,1,1,2,0.0,14.0,273.61,0,0,0,0,0,0,0,1,0,0
1,3,2,3,0.0,14.0,1199.0,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,15.6,1068.93,0,1,0,0,0,0,0,0,0,0
0,2,2,3,1.0,17.0,1085.0,0,0,0,0,0,0,0,0,0,0
0,1,1,4,1.0,15.6,474.973,0,0,1,0,0,0,0,0,0,0
0,3,3,4,1.0,17.3,1455.4,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,17.3,2138.9300000000003,0,0,0,1,0,0,0,0,0,0
0,3,3,3,0.0,17.3,1597.296,0,0,0,0,0,0,1,0,0,0
1,1,2,3,1.0,15.6,426.39,0,0,0,0,1,0,0,0,0,0
0,2,2,3,0.0,12.0,1246.5500000000002,1,0,0,0,0,0,0,0,0,0
0,2,3,3,0.0,14.0,869.0,0,0,0,0,1,0,0,0,0,0
1,1,2,3,1.0,15.6,426.39,0,0,0,0,1,0,0,0,0,0
0,4,4,3,1.0,14.2,2719.0,1,0,0,0,0,0,0,0,0,0
0,3,2,3,0.0,15.6,1464.8300000000002,0,0,1,0,0,0,0,0,0,0
0,3,2,2,1.0,15.6,914.85,0,0,1,0,0,0,0,0,0,0
0,3,3,3,1.0,15.6,1175.93,0,1,0,0,0,0,0,0,0,0
0,2,2,2,1.0,15.6,1122.43,0,0,1,0,0,0,0,0,0,0
0,2,2,3,2.0,13.3,737.23,0,0,0,0,0,0,0,0,0,0
0,2,1,1,1.0,13.3,209.72,0,0,0,0,0,0,0,1,0,0
0,3,2,4,1.0,15.6,961.93,0,0,0,0,1,0,0,0,0,0
0,2,1,3,1.0,15.6,732.95,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,15.6,1078.0,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,759.0,0,0,0,1,0,0,0,0,0,0
0,3,4,3,0.0,15.6,1699.0,0,0,0,0,0,0,0,1,0,0
0,2,1,3,2.0,15.6,533.9300000000001,0,0,0,1,0,0,0,0,0,0
0,0,2,1,2.0,14.0,449.0,0,1,0,0,0,0,0,0,0,0
0,3,3,4,3.0,13.0,3107.62,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,13.3,1496.93,0,0,1,0,0,0,0,0,0,0
0,2,3,3,0.0,15.6,816.21,0,0,0,1,0,0,0,0,0,0
0,3,2,2,1.0,17.3,1507.63,0,0,0,0,0,0,1,0,0,0
1,3,4,4,2.0,15.6,1014.54,0,0,0,0,0,0,1,0,0,0
1,5,4,4,1.0,17.3,3258.19,0,1,0,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,925.0,0,0,1,0,0,0,0,0,0,0
1,2,2,3,1.0,15.6,599.0,0,1,0,0,0,0,0,0,0,0
0,3,2,3,2.0,15.6,1496.93,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,14.0,800.0,0,1,0,0,0,0,0,0,0,0
0,5,4,5,1.0,16.0,4949.01,0,1,0,0,0,0,0,0,0,0
0,2,1,2,1.0,13.5,1165.23,0,0,0,0,0,1,0,0,0,0
0,3,3,4,2.0,16.1,1299.01,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,500.0,0,0,0,0,0,0,0,1,0,0
1,3,3,3,0.0,15.6,670.53,0,0,0,0,0,0,0,0,0,0
1,3,2,3,1.0,15.6,427.59,0,0,0,0,0,0,0,1,0,0
0,2,2,3,0.0,15.0,1392.0,0,0,1,0,0,0,0,0,0,0
0,1,2,4,1.0,15.6,491.13000000000005,0,0,1,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,1232.74,0,0,0,0,0,0,0,1,0,0
0,1,2,3,1.0,15.6,355.0,0,1,0,0,0,0,0,0,0,0
0,3,2,3,2.0,15.6,1817.93,0,0,0,0,1,0,0,0,0,0
0,3,3,3,0.0,13.5,2022.7,0,0,0,0,0,1,0,0,0,0
0,3,3,3,1.0,15.6,2398.405,0,0,0,0,0,0,1,0,0,0
0,2,2,2,0.0,15.6,1168.13,0,0,0,0,1,0,0,0,0,0
1,2,2,2,0.0,13.3,745.15,1,0,0,0,0,0,0,0,0,0
0,0,2,1,0.0,15.6,399.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,0.0,14.0,837.0,0,0,0,1,0,0,0,0,0,0
0,3,3,2,1.0,15.6,2031.93,0,1,0,0,0,0,0,0,0,0
1,3,4,5,2.0,16.0,1882.19,0,0,0,0,0,0,0,1,0,0
0,3,4,4,1.0,17.3,6525.93,0,0,0,0,0,0,0,1,0,0
0,2,2,3,0.0,15.6,833.5300000000001,0,0,0,0,1,0,0,0,0,0
0,3,3,3,3.0,15.6,2588.33,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,15.6,2113.25,0,0,0,0,0,0,0,0,0,1
0,2,1,3,1.0,15.6,927.69,0,0,0,0,1,0,0,0,0,0
1,3,4,4,1.0,15.6,3399.99,0,0,0,0,0,0,0,1,0,0
0,3,3,4,1.0,14.0,1162.0,0,0,0,0,0,0,0,1,0,0
0,3,2,3,2.0,14.0,2079.01,0,0,0,0,1,0,0,0,0,0
0,3,2,2,1.0,17.3,1175.93,0,0,1,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,687.64,0,0,0,1,0,0,0,0,0,0
0,3,3,3,3.0,15.0,2310.0,0,0,0,0,0,1,0,0,0,0
0,3,3,3,0.0,13.3,1368.53,0,0,1,0,0,0,0,0,0,0
1,2,3,3,1.0,14.0,291.69,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,16.0,1399.0,0,0,0,0,0,0,1,0,0,0
1,3,2,3,1.0,14.0,711.95,0,0,0,0,1,0,0,0,0,0
1,3,3,3,2.0,15.6,1889.25,0,0,0,1,0,0,0,0,0,0
0,2,1,3,2.0,17.3,469.73,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,17.3,1710.93,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,13.3,2436.3900000000003,0,0,0,1,0,0,0,0,0,0
0,2,3,3,3.0,16.0,1089.0,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,15.6,619.99,0,0,0,0,1,0,0,0,0,0
1,3,3,3,2.0,15.6,606.09,0,1,0,0,0,0,0,0,0,0
1,5,4,4,2.0,17.3,4699.99,0,0,0,0,0,0,0,1,0,0
1,2,2,3,2.0,13.3,1027.5,1,0,0,0,0,0,0,0,0,0
0,3,3,3,1.0,14.0,1064.0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,2.0,14.0,297.44930000000005,0,1,0,0,0,0,0,0,0,0
1,2,3,3,2.0,14.0,312.83,0,0,0,1,0,0,0,0,0,0
0,3,3,4,1.0,15.6,1399.0,0,0,0,0,0,0,1,0,0,0
1,3,3,3,1.0,15.6,1199.0,0,0,0,0,0,0,0,0,0,0
0,3,3,3,2.0,15.6,1095.0,0,1,0,0,0,0,0,0,0,0
1,2,3,3,2.0,14.0,529.0,0,0,1,0,0,0,0,0,0,0
1,5,4,5,1.0,16.0,3999.0,0,1,0,0,0,0,0,0,0,0
1,5,4,5,2.0,16.0,3799.0,0,0,0,0,0,0,0,1,0,0
0,0,1,2,2.0,15.6,272.58,0,0,0,0,0,0,0,1,0,0
1,3,3,3,1.0,14.0,1099.0,0,1,0,0,0,0,0,0,0,0
0,3,4,4,2.0,15.6,1649.0,0,0,0,0,0,0,0,1,0,0
0,5,4,4,2.0,16.0,4580.73,0,0,0,0,1,0,0,0,0,0
0,3,3,3,0.0,16.0,1299.0,0,0,0,0,0,0,0,1,0,0
0,3,2,3,1.0,15.6,2655.0,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,15.6,901.09,0,0,0,0,0,0,1,0,0,0
0,2,3,3,2.0,14.0,846.31,0,1,0,0,0,0,0,0,0,0
0,3,3,4,2.0,16.0,1699.01,0,0,0,0,0,0,1,0,0,0
1,3,3,3,0.0,17.3,998.69,0,0,0,0,0,0,1,0,0,0
0,3,2,2,2.0,15.6,1336.43,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,16.0,437.87,0,1,0,0,0,0,0,0,0,0
1,2,2,2,1.0,15.6,489.0,0,0,1,0,0,0,0,0,0,0
1,3,3,3,1.0,17.3,1648.69,0,1,0,0,0,0,0,0,0,0
1,5,3,3,2.0,17.3,1295.89,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,17.3,3374.78,0,0,1,0,0,0,0,0,0,0
0,3,3,4,1.0,16.1,1599.0,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,1443.43,0,0,0,0,1,0,0,0,0,0
1,2,1,3,1.0,14.0,370.01,0,0,0,1,0,0,0,0,0,0
0,2,1,3,2.0,15.6,1053.0,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,14.0,852.09,0,1,0,0,0,0,0,0,0,0
0,3,2,3,1.0,15.6,749.0,0,1,0,0,0,0,0,0,0,0
0,4,2,3,0.0,15.3,1599.0,1,0,0,0,0,0,0,0,0,0
1,3,3,3,2.0,15.6,1654.05,0,0,0,1,0,0,0,0,0,0
0,1,2,3,1.0,15.6,391.6,0,1,0,0,0,0,0,0,0,0
1,5,4,4,1.0,17.3,1999.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,738.3000000000001,0,0,0,1,0,0,0,0,0,0
0,2,1,3,1.0,14.0,772.5400000000001,0,0,0,1,0,0,0,0,0,0
0,3,2,4,2.0,17.3,1111.73,0,1,0,0,0,0,0,0,0,0
0,3,3,4,1.0,15.6,1529.0,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,15.6,2245.9300000000003,0,0,0,0,0,0,0,1,0,0
0,0,1,4,2.0,15.6,362.73,0,1,0,0,0,0,0,0,0,0
0,1,1,3,2.0,15.6,437.63000000000005,0,0,0,0,1,0,0,0,0,0
0,2,1,4,1.0,15.6,664.9515000000001,0,0,0,0,1,0,0,0,0,0
1,3,3,4,2.0,15.6,1022.79,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,15.6,899.01,0,0,0,0,0,0,0,1,0,0
0,3,2,3,1.0,14.0,2255.0,0,0,1,0,0,0,0,0,0,0
0,3,2,3,2.0,15.0,2712.0,0,0,1,0,0,0,0,0,0,0
1,5,4,4,2.0,15.6,1599.98,0,1,0,0,0,0,0,0,0,0
0,3,3,3,0.0,14.0,1997.09,0,0,0,1,0,0,0,0,0,0
1,3,3,3,3.0,15.6,1529.0,0,0,0,0,0,0,1,0,0,0
1,2,2,3,1.0,15.6,1125.75,0,0,1,0,0,0,0,0,0,0
0,3,3,2,1.0,15.6,1389.93,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,15.6,5368.77,0,0,0,1,0,0,0,0,0,0
0,3,4,4,1.0,16.1,1699.0,0,0,0,1,0,0,0,0,0,0
0,3,4,3,2.0,17.3,3466.8,0,0,0,0,1,0,0,0,0,0
0,2,1,3,2.0,15.6,330.63,0,0,0,0,1,0,0,0,0,0
1,3,3,3,1.0,14.0,799.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,1.0,13.3,737.23,0,0,0,0,0,0,0,0,0,0
0,2,2,3,2.0,12.0,1615.7,1,0,0,0,0,0,0,0,0,0
0,2,3,3,1.0,16.0,832.01,0,1,0,0,0,0,0,0,0,0
0,3,3,4,2.0,16.0,1899.01,0,0,0,0,0,0,1,0,0,0
0,5,4,3,3.0,15.6,1699.01,0,1,0,0,0,0,0,0,0,0
0,0,1,1,1.0,13.3,658.0500000000001,0,0,0,1,0,0,0,0,0,0
1,2,2,3,0.0,14.0,635.0,0,0,0,0,1,0,0,0,0,0
1,3,3,3,1.0,15.6,1399.0,0,0,0,0,0,0,1,0,0,0
0,2,3,3,2.0,14.0,699.0,0,0,0,0,0,0,1,0,0,0
1,5,4,4,1.0,15.6,2071.29,0,1,0,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,1714.0,0,0,0,1,0,0,0,0,0,0
0,2,3,3,2.0,14.0,800.0,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,14.0,1892.83,0,0,0,0,0,0,1,0,0,0
0,0,1,2,3.0,15.6,246.95,0,0,0,0,0,0,0,1,0,0
1,3,3,3,1.0,16.0,1899.0,0,0,0,0,0,0,0,0,0,0
0,2,2,3,2.0,16.0,887.87,0,0,1,0,0,0,0,0,0,0
0,5,4,4,1.0,13.4,3834.15,0,1,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,1059.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,15.6,1443.43,0,0,0,1,0,0,0,0,0,0
1,3,2,3,3.0,15.6,699.0,0,1,0,0,0,0,0,0,0,0
1,3,2,3,1.0,15.6,877.63,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,14.0,2245.9300000000003,0,0,0,0,1,0,0,0,0,0
1,3,2,3,2.0,15.6,501.99,0,0,0,0,1,0,0,0,0,0
0,2,3,3,1.0,15.6,1679.9,0,0,0,0,0,0,0,1,0,0
1,3,3,4,1.0,15.6,1599.0,0,0,0,0,0,0,0,1,0,0
0,2,2,4,1.0,17.0,557.363,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,14.0,2484.11,0,0,0,1,0,0,0,0,0,0
0,2,3,3,1.0,15.6,629.01,0,0,0,1,0,0,0,0,0,0
0,3,4,4,1.0,15.6,1889.0,0,1,0,0,0,0,0,0,0,0
0,0,1,3,1.0,15.6,475.06930000000006,0,0,1,0,0,0,0,0,0,0
0,3,3,3,2.0,13.3,2381.82,0,0,0,0,0,0,0,0,0,1
0,3,3,3,0.0,13.3,1280.79,0,0,0,1,0,0,0,0,0,0
0,3,2,4,1.0,15.6,619.5300000000001,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,13.0,1714.0,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,15.6,1064.59,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,12.5,1529.0300000000002,0,0,0,0,1,0,0,0,0,0
1,2,3,4,1.0,15.6,881.13,0,0,0,0,0,0,0,0,0,0
0,2,2,1,1.0,15.6,2132.51,0,0,1,0,0,0,0,0,0,0
0,2,3,3,1.0,14.0,1157.12,0,1,0,0,0,0,0,0,0,0
0,1,1,4,1.0,17.3,523.23,0,0,0,0,1,0,0,0,0,0
0,3,2,3,0.0,14.0,2441.74,0,0,0,0,1,0,0,0,0,0
1,3,3,4,2.0,16.0,1999.0,0,0,0,0,0,0,0,1,0,0
1,2,2,3,1.0,14.0,571.54,0,1,0,0,0,0,0,0,0,0
0,4,3,3,2.0,13.3,1899.01,1,0,0,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,1399.24,0,0,0,1,0,0,0,0,0,0
1,4,3,4,2.0,14.2,2749.0,1,0,0,0,0,0,0,0,0,0
0,3,2,3,1.0,15.6,2576.56,0,0,1,0,0,0,0,0,0,0
1,5,3,4,1.0,14.0,2899.99,0,0,0,0,0,0,0,1,0,0
0,2,2,3,2.0,15.6,882.01,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,16.0,1799.0,0,0,0,0,0,0,0,0,0,0
1,3,4,4,1.0,15.6,3299.99,0,0,0,0,0,0,0,1,0,0
0,2,3,3,3.0,15.6,1199.9,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,12.5,2086.5,0,1,0,0,0,0,0,0,0,0
0,3,4,4,1.0,17.0,1809.01,0,0,0,0,0,0,0,1,0,0
0,3,3,3,2.0,15.6,2048.0,0,0,0,0,1,0,0,0,0,0
0,2,3,3,2.0,16.0,579.01,0,1,0,0,0,0,0,0,0,0
0,2,2,3,2.0,13.0,1293.93,0,0,0,0,0,1,0,0,0,0
0,2,1,3,2.0,15.6,414.09,0,0,0,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,531.8,0,0,0,0,0,0,0,0,0,0
0,3,2,3,2.0,14.0,1797.6,0,0,1,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,1059.0,0,0,0,0,1,0,0,0,0,0
0,3,4,4,1.0,16.0,2449.0,0,0,0,0,0,0,1,0,0,0
1,3,4,4,3.0,17.3,1721.09,0,0,0,0,0,0,1,0,0,0
1,3,3,4,3.0,15.6,1149.0,0,0,0,0,0,0,1,0,0,0
0,5,4,5,1.0,16.0,3499.01,0,1,0,0,0,0,0,0,0,0
1,3,3,4,1.0,15.6,1599.0,0,0,0,0,0,0,1,0,0,0
0,3,3,3,1.0,15.6,1035.84,0,1,0,0,0,0,0,0,0,0
0,1,2,3,1.0,15.6,529.0,0,0,0,1,0,0,0,0,0,0
0,2,2,4,1.0,17.0,557.363,0,0,0,1,0,0,0,0,0,0
0,3,2,3,2.0,15.6,989.0,0,0,1,0,0,0,0,0,0,0
1,2,2,3,2.0,14.0,642.39,0,0,0,0,0,0,1,0,0,0
0,2,3,3,2.0,17.3,999.62,0,0,0,0,1,0,0,0,0,0
0,2,3,3,3.0,13.3,1310.61,0,0,0,0,1,0,0,0,0,0
0,2,3,3,1.0,14.0,1385.0,0,0,0,1,0,0,0,0,0,0
1,3,3,3,2.0,13.4,1699.99,0,0,0,0,0,0,0,1,0,0
0,3,3,4,1.0,17.0,1999.0,0,0,0,0,0,0,0,1,0,0
1,3,3,4,1.0,15.6,676.84,0,0,0,1,0,0,0,0,0,0
1,3,3,4,1.0,17.3,1699.0,0,0,0,0,0,0,1,0,0,0
0,0,1,3,0.0,15.6,319.93,0,0,0,0,1,0,0,0,0,0
0,2,2,3,3.0,12.5,3317.0,0,0,0,1,0,0,0,0,0,0
0,2,3,3,1.0,15.6,1498.33,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1.0,14.0,349.0,0,1,0,0,0,0,0,0,0,0
0,1,2,3,2.0,15.6,608.94,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,14.0,799.0,0,0,0,0,0,0,1,0,0,0
0,3,2,3,1.0,15.6,1957.03,0,0,1,0,0,0,0,0,0,0
0,3,2,2,1.0,15.6,1038.863,0,0,1,0,0,0,0,0,0,0
0,2,1,4,1.0,15.6,664.9515000000001,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,13.9,1154.53,0,0,0,0,1,0,0,0,0,0
0,3,4,4,1.0,17.3,2660.55,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1.0,14.0,278.2,0,0,0,0,0,0,0,1,0,0
0,1,2,3,1.0,15.6,495.99,0,0,0,0,1,0,0,0,0,0
1,2,2,3,3.0,15.6,520.0,0,0,0,1,0,0,0,0,0,0
1,2,2,3,2.0,15.6,421.27,0,0,0,1,0,0,0,0,0,0
0,4,2,3,1.0,13.6,1519.0,1,0,0,0,0,0,0,0,0,0
1,2,1,3,1.0,13.3,324.0,1,0,0,0,0,0,0,0,0,0
0,3,2,3,1.0,14.0,1570.76,0,0,0,1,0,0,0,0,0,0
0,2,3,3,0.0,15.6,1069.0,0,0,0,0,1,0,0,0,0,0
1,5,4,5,1.0,16.0,2755.0,1,0,0,0,0,0,0,0,0,0
1,3,3,4,1.0,17.3,1599.0,0,0,0,0,0,0,1,0,0,0
0,3,2,3,1.0,15.6,628.96,0,0,0,1,0,0,0,0,0,0
0,1,2,3,2.0,15.6,371.0,0,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,1224.0800000000002,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,13.3,1069.893,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,13.3,1282.93,0,0,0,0,1,0,0,0,0,0
1,1,2,3,2.0,14.0,334.24,0,0,0,0,0,0,0,0,0,0
0,2,3,3,1.0,13.4,2063.26,0,0,1,0,0,0,0,0,0,0
1,3,3,4,1.0,14.0,1124.79,0,0,0,0,0,0,1,0,0,0
1,2,2,3,2.0,13.3,609.04,0,0,0,0,0,0,0,1,0,0
0,2,2,4,1.0,15.6,583.85,0,0,0,0,0,0,0,0,0,0
1,3,3,4,1.0,15.6,665.74,0,0,0,0,0,0,1,0,0,0
1,3,3,3,1.0,15.6,1045.94,0,0,0,0,0,0,0,1,0,0
0,2,2,3,2.0,14.0,1205.5797,0,0,1,0,0,0,0,0,0,0
